ListID,Name,FullName,CompanyName,ContactName,Email,Phone,AltPhone,Fax,BillAddress,BillCity,BillState,BillZip,BillCountry,ShipAddress,ShipCity,ShipState,ShipZip,ShipCountry,CustomerType,Terms,SalesRep,Balance,TotalBalance,CreditLimit,AccountNumber,ResaleNumber,VatNumber,TinNumber,IsVatRegistered,TaxItemRef,TaxCodeRef,IsActive,Notes
8000007F-1238680049,HARSHA,HARSHA,HARSHA,,,,,,HARSHA,,,,,,,,,,,,,0.00,0.00,0,HAR,,,,0,,,1,
80000082-1238680049,HAYA COM,HAYA COM,HAYA COM,,,,,,"HAYA COM, 2/A, RATHNAME ROAD,",COLOMBO 13,,,,,,,,,,,,0.00,0.00,0,HAYA,,,,0,,,1,
800002F5-1455881500,Hayleys Business Solutions International,Hayleys Business Solutions International,Hayleys Business Solutions International,,,0112-628818,,,"Hayleys Business Solutions International, (Pvt)Ltd, No:25, Foster Lane,",Colombo 10.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,VAT15%,...,1,
80000083-1238680049,HELLO NETCOM,HELLO NETCOM,HELLO NETCOM,,,,,,"HELLO NETCOM, 65, THIMBIRIGASYAYA, HENDALA",WATTALA,,,,,,,,,,,,0.00,0.00,0,HELLO,,,,0,,,1,
8000019D-1271650396,Hemas Group,Hemas Group,,,,,,,"Hemas Holdings PLC, Group IT Division, 36 Bristol Street",Colombo,,,Sri Lanka,,,,,,,Due on receipt,DL,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000231-1357107835,Hemas Holdings PLC,Hemas Holdings PLC,Hemas Holdings PLC,,,473173 - 2332884,,2332889,"Hemas Holdings PLC, , Group IT Division, , Level 08, Hemas House, , No:75,","Braybrooke Place, Colombo 02",,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
800001A0-1272868760,Hemas Hospitals Pvt Ltd.,Hemas Hospitals Pvt Ltd.,Hemas Hospitals Pvt Ltd.,,,,,,"HEMAS HOSPITALS (PVT) LTD., , 389, Negambo Road,",Wattala,,,,Hemas Hospitals Pvt Ltd.,Wattala,,,,,Due on receipt,DL,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000251-1378461052,Hemas Pharmaceutiacls (pvt) Ltd,Hemas Pharmaceutiacls (pvt) Ltd,Hemas Pharmaceutiacls (pvt) Ltd,,,,,,"Hemas Pharmaceutiacls (pvt) Ltd, , No.439, Galle Road,",Colombo 03,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,NBT,Tax,1,
80000320-1472039634,Hemsons International (Pte)Ltd,Hemsons International (Pte)Ltd,,,,,,,"Hemsons International (Pte)Ltd, Hemas Building, , # 36 Sir Razik Fareed Mawatha,",Colombo 01,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001C8-1293957247,Hidramani Group HIE,Hidramani Group HIE,Hidramani International Exports Pvt Ltd,,,,,,"HIRDARAMANI INTERNATIONAL (PVT) LTD., , Level 23, West Tower, , World Trade Center,",Colombo.,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
800001EB-1313384115,Hiran Wickramanayake,Hiran Wickramanayake,"HIRAN WICKRAMANAYAKE.,",,,,,,"HIRAN WICKRAMANAYAKE.,",,,,,,,,,,,Due on receipt,AS,1725.00,1725.00,0,,,,,0,Non VAT,...,1,
80000460-1547118098,Hirdaramani Industries (Pvt) Ltd,Hirdaramani Industries (Pvt) Ltd,Hirdaramani Industries (Pvt) Ltd,,,,,,"Hirdaramani Industries (Pvt) Ltd, No - 279, Horana Road,",Kahathuduwa,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000023B-1363763536,Hirdaramani International Export (Pvt) Lt,Hirdaramani International Export (Pvt) Lt,Hirdaramani International Export (Pvt) Lt,,,,,,"Hirdaramani International Export (Pvt) Lt, Level 23, West Tower, , WTC,",Colombo 01,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003B4-1505984327,HK Computer Solutions (Pvt) Ltd,HK Computer Solutions (Pvt) Ltd,,,,,,,"HK Computer Solutions (Pvt) Ltd, No 498, Weralupa Junction ,",,Weralupa,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000041E-1527503828,HKS Technologies,HKS Technologies,HKS Technologies,,,,,,"HKS Technologies, No 16, Hultsdrof Street,",Colombo 12,,,,HKS Technologies,Colombo 12,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000084-1238680049,HNB ASSUARANCE,HNB ASSUARANCE,HNB ASSUARANCE,,,,,,"HNB ASSUARANCE., , 10, Sri Uttarananda Mawatha,",,Sri,,,,,,,,,Due on receipt,AS,0.00,0.00,0,HNB,,,,0,VAT15%,Tax,1,
80000414-1525257439,Holmes Pollard & Stott (Pvt) Ltd,Holmes Pollard & Stott (Pvt) Ltd,Holmes Pollard & Stott (Pvt) Ltd,,,,,,"Holmes Pollard & Stott (Pvt) Ltd, 240/8,",,Torrington Avenue,,Sri Lanka,Holmes Pollard & Stott (Pvt) Ltd,,Torrington Avenue,,Sri Lanka,,,N,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000019B-1268221364,Hotel Clarion,Hotel Clarion,Kelaniya Tourist Hotels (Pvt) Ltd,,,2911579,,2916191,"KELANIYA TOURIST HOTELS (PVT) LTD., , 103, Kandy Road,",Kiribathgoda.,,,,,,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000350-1485576434,Hotel Sansu,Hotel Sansu,,,,,,,"Hotel Sansu, 651/31, Sir Oliver Gunathilake Gardens, Off Elvitigala Mawatha,",Narahenpita.,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Non,1,
80000085-1238680049,HOUSE OF HIRAM,HOUSE OF HIRAM,HOUSE OF HIRAM,,,,,,"HOUSE OF HIRAM, 286 GALLE RD COL.03",,,,,,,,,,,,,0.00,0.00,0,HOUSE,,,,0,,,1,
800004DD-1592364047,HSB Holdings (Pvt)Ltd,HSB Holdings (Pvt)Ltd,HSB Holdings (Pvt) Ltd,,sales@hsbholdings.lk,0771707822,,,"HSB Holdings (Pvt) Ltd, No 10/1 Hill Street, , Housing Scheme,",Kiribathgoda,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001E0-1310099482,Hutchison Telecommunications,Hutchison Telecommunications,"HUTCHISON TELECOMMUNICA.LANKA (PVT) LTD.,",,,0788 632 632,,,"HUTCHISON TELECOMMUNICA.LANKA (PVT) LTD.,, 234, Galle Road, , Colombo 04,",Sri Lanka.,,,,,,,,,,Due on receipt,R,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004B1-1573795106,i 7 Computers,i 7 Computers,,,,,,,"i 7 Computers, 124B, Palali Road",Jafna,,,,,,,,,,,DC,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000088-1238680049,I COMPUTERS,I COMPUTERS,I COMPUTERS,,,4952849,,2737681,"I COMPUTERS, 19 GALLE ROAD",DEHIWELA NORTH,,,,,,,,,,,,0.00,0.00,0,I-COMP,,,,0,,,1,
800002EA-1451533012,I Dawn Group Of Companies,I Dawn Group Of Companies,I Dawn Group Of Companies,,,,,,"I Dawn Group Of Companies, No:02, , Chapel Road, , Nugegoda.",VAT No,,100913950-700,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000301-1459740642,I Net Systems & Solutions (Pvt) Ltd,I Net Systems & Solutions (Pvt) Ltd,I Net Systems & Solutions (Pvt) Ltd,,,,,,"I Net Systems & Solutions (Pvt) Ltd, No:65 1/1, , Nawala Road,",Nugegoda.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000093-1238680049,I U C N,I U C N,I U C N,,IUCN@IUCNSL.ORG,2694094,,2682470,"I U C N, NO. 53 HORTON PLACE, COLOMBO - 07",SRILANKA,,,,,,,,,,,A,450.00,450.00,0,IUC,,,,0,Non VAT,,1,
80000197-1266907975,ICC,ICC,Intl. Contruction Consortium (Pvt) Ltd.,,,,,,"INTERNATIONAL CONSTRUCTION CONSORTIUM LTD, 70 S De S Jayasinghe Mawatha, , Kohuwala, Nugegoda,",Sri Lanka.,,,,Intl. Contruction Consortium (Pvt) Ltd.,Kohuwala,Nugegoda,,Sri Lanka,,,AD,0.00,0.00,0,,,,,0,Non VAT,...,1,
800003E2-1514350257,ICC Inernational Construction Consortium,ICC Inernational Construction Consortium,,,,,,,"International Construction Consortium, (Pvt) Ltd, No 70, S De S Jayasinghe Mawatha, Kohuwela, Nugegoda",VAT No -,,104067336-700,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000352-1486531605,ICC Resorts (Pvt) Ltd,ICC Resorts (Pvt) Ltd,,,,,,,"ICC Resorts (Pvt) Ltd, No 49/16, Iceland Building, , Galle Road",Colombo 03,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800003F7-1519793768,Ideal Finance Ltd,Ideal Finance Ltd,Ideal Finance Ltd,,,,,0112396757,"Ideal Finance Ltd, No 299, Dr Colvin R. De Silva Mawatha, (Union Place),",Colombo 02,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000089-1238680049,IMAGELINE (PVT) LIMITED,IMAGELINE (PVT) LIMITED,IMAGELINE (PVT) LIMITED,,,2507044,,2507846,"IMAGELINE (PVT) LIMITED, 73, ISIPATHANA MAWATHA",COLOMBO 05,,,,,,,,,,,,0.00,0.00,0,IM,,,,0,,,1,
80000267-1389166035,Imageline (Pvt) Ltd,Imageline (Pvt) Ltd,Imageline (Pvt) Ltd,Mr.Chandrasoma,,0773 -416422,0112-199251,0112-199259,"Imageline (Pvt) Ltd, No:69, Kottawa Road, Mirihana,",Nugegoda.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000046C-1551336282,Incotech Lanka (PVT) Ltd.,Incotech Lanka (PVT) Ltd.,Incotech Lanka (PVT) Ltd,,,,,,"Incotech Lanka (PVT) Ltd, 1001E, 8th Floor, , Unity Plaza,",Colombo 04,,,,,,,,,,,A,130000.00,130000.00,0,,,,,0,Non VAT,Tax,1,
80000092-1238680049,INDEPENDENT TELEVISION NETWORK LTD,INDEPENDENT TELEVISION NETWORK LTD,INDEPENDENT TELEVISION NETWORK LTD,,,,,,"INDEPENDENT TELEVISION NETWORK LTD., , Wickramasinghapura,",Battaramulla.,,,,,,,,,,,,0.00,0.00,0,ITN,,,,0,,,1,
80000520-1631914025,IndexOne Technologies (Pvt) Limited,IndexOne Technologies (Pvt) Limited,,,,,,,IndexOne Technologies (Pvt) Limited,,,,,,,,,,,,A,228800.00,228800.00,0,,,,,0,,Tax,1,
800003CD-1510205832,Industrial Clothing (Pvt) Ltd - Malwana,Industrial Clothing (Pvt) Ltd - Malwana,,,amal@activelk.com,,,,"Industrial Clothing (Pvt) Ltd, 78 , Biyagama E.P.Z, , Walgama",Malwana.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003CA-1509526589,Industrial Clothing (Pvt) Ltd Avis,Industrial Clothing (Pvt) Ltd Avis,,,,,,,"Industrial Clothing (Pvt) Ltd, , Prime Polymers Division, D17, Seethawaka",E.P. Z,,10700,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003C9-1509525428,Industrial Clothing Pvt. Ltd,Industrial Clothing Pvt. Ltd,Industrial Clothing Pvt. Ltd,,,,,,"Industrial Clothing Pvt. Ltd, , Spur Road 2, Phase 1, E.P.Z,",,Phase,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000008D-1238680049,INFOLINK TECNOLOGIES,INFOLINK TECNOLOGIES,INFOLINK TECNOLOGIES,MR RASHEEN,,0773049105,,,"MR RASHEEN, INFOLINK TECNOLOGIES, 2ND FLOOR, SALAKA BUILDING",GALLE,,,,,,,,,,,,0.00,0.00,0,infol,,,,0,,,1,
8000008C-1238680049,INFORMATION EYE (PVT) LTD,INFORMATION EYE (PVT) LTD,INFORMATION EYE (PVT) LTD,,,,,,"INFORMATION EYE (PVT) LTD, 30 NEW CHETTY STREET, COLOMBO-13",,,,,,,,,,,,,0.00,0.00,0,INFO,,,,0,,,1,
80000441-1538981575,Information Technologies & Enterprise Sol,Information Technologies & Enterprise Sol,Information Technologies & Enterprise Sol,,,,,,"Information Technologies &, Enterprise Solution(Pvt) Ltd, No 59, School Lane",Colombo-03,,,,,,,,,,,A,32000.00,32000.00,0,,,,,0,Non VAT,Tax,1,
80000443-1539081083,Innova Tech Lanka (Pvt) Ltd,Innova Tech Lanka (Pvt) Ltd,Innova Tech Lanka (Pvt) Ltd,,,,,,"Innova Tech Lanka (Pvt) Ltd, 181/8, Shanthi Rd, Handala,",,Shanthi,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000008F-1238680049,INOKA PRINTERS & DINALI BOOKSHOP,INOKA PRINTERS & DINALI BOOKSHOP,INOKA PRINTERS & DINALI BOOKSHOP,,,,,,"INOKA PRINTERS & DINALI BOOKSHOP, 561/87, NEW BUS STAND",,NEW,,,,,,,,,,,0.00,0.00,0,IP,,,,0,,,1,
80000248-1371618735,Inovatec Information Technologies (Pvt)Lt,Inovatec Information Technologies (Pvt)Lt,Inovatec Information Technologies (Pvt)Lt,,,011-4513505,0777321327,011-2597237,"Inovatec Information Technologies (Pvt)Lt, No:15 1/D, , Joseph Lane,",Colombo 04.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000247-1371615695,Inovatec Network Systems (PTE) Ltd,Inovatec Network Systems (PTE) Ltd,Inovatec Network Systems (PTE) Ltd,,inovatec@slt.lk,011-4513505,0777321327,1-2597237,"Inovatec Network Systems (PTE) Ltd, 151/D, , Joseph Lane,",Colombo 04,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000210-1330573718,Inovatec Network Systems (PTE)Ltd,Inovatec Network Systems (PTE)Ltd,INOVATEC NETWORK SYSTEMS (PTE)LTD,,,,,,"INOVATEC NETWORK SYSTEMS (PTE)LTD, 151/D, Joseph Lane,",Colombo 04,,,,,,,,,,,Y,0.00,0.00,0,,,,,0,Non VAT,Tax,0,
80000426-1529735391,Insight Computers,Insight Computers,Insight Computers,,,,,,"Insight Computers, No.24, Kurunagala Rd,",Chilaw.,,,,Insight Computers,Chilaw.,,,,End User,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
80000126-1238680057,INSTITUTE OF CHARTERED ACCOUNTANTS OF SL,INSTITUTE OF CHARTERED ACCOUNTANTS OF SL,INSTITUTE OF CHARTERED ACCOUNTANTS OF S.L,,,2586256 / 25855451,,2508749 / 5336026,"INSTITUTE OF CHARTERED ACCOUNTANTS OF S.L, 30A MALALASEKARA MAWATHA",COLOMBO 7,,,,,,,,,,Due on receipt,A,0.00,0.00,0,TICAS,,,,0,Non VAT,,1,
800003FF-1521089952,Institute of Health policy,Institute of Health policy,,,,,,,"Health Policy Research, Associates (Pvt) Ltd, 72, Park Street, , Colombo 02.",VAT No 114403644 -,,7000,,,,,,,,,L,0.00,0.00,0,,,114403644,,1,Non VAT,Tax,1,
800003E0-1513840746,Institute of Personnel Management,Institute of Personnel Management,Institute of Personnel Management,,,,,,"Institute of Personnel Management, 43, Vijaya Kumarathunga Mawatha,",,Vijaya,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000026C-1392263405,Inta Tecsolutions Lanka (Pvt)Ltd,Inta Tecsolutions Lanka (Pvt)Ltd,Inta Tecsolutions Lanka (Pvt)Ltd,,,,,,"Inta Tecsolutions Lanka (Pvt)Ltd, No:135, , Isipathana Mawatha,",Colombo 05,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000458-1543482806,Intec Atebion,Intec Atebion,Intec Atebion,,,,,,"Intec Atebion, 50/38, Esala Park Road,",,Esala,,,,,,,,,,L,65000.00,65000.00,0,,,,,0,Non VAT,Tax,1,
800002CB-1441082931,Intec Systems & Solutions,Intec Systems & Solutions,Intec Systems & Solutions,,,,,,"Intec Systems & Solutions, Abdul Khafur Mawatha",Colombo 03,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
800004DA-1591874375,Intec Systems and Solutions (Pvt) Ltd,Intec Systems and Solutions (Pvt) Ltd,,,,,,,"Intec Systems and Solutions (Pvt) Ltd, No 293/A, Rajamaha Vihara Road, Mirihana",Pita Kotte,,,,,,,,,,,Z,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000008A-1238680049,INTEGRATED SOLUTIONS (PVT) LTD.,INTEGRATED SOLUTIONS (PVT) LTD.,INTEGRATED SOLUTIONS (PVT) LTD.,,,2505264,,,"INTEGRATED SOLUTIONS (PVT) LTD., 9, ALEXANDRA ROAD,",COLOMBO 06.,,,,,,,,,,,,0.00,0.00,0,IN,,,,0,,,1,
8000043C-1537589719,International Marine Services (Pvt) Ltd,International Marine Services (Pvt) Ltd,International Marine Services (Pvt) Ltd,,,0117415200,,,"International Marine Services (Pvt) Ltd, No 96, St.Andrew's Road, Modara, ",Colombo 15,,114351598-700,,,,,,,,,A,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000008B-1238680049,INTERNATIONAL NOOR FOUNDATION,INTERNATIONAL NOOR FOUNDATION,INTERNATIONAL NOOR FOUNDATION,,,4734741,,,"INTERNATIONAL NOOR FOUNDATION, NO.28/4, 5TH LANE,",COLOMBO 03,,,,,,,,,,,,0.00,0.00,0,INF,,,,0,,,1,
80000090-1238680049,INTERNATIONAL NOOR FOUNDATION {2},INTERNATIONAL NOOR FOUNDATION {2},INTERNATIONAL NOOR FOUNDATION,,,4734741,,,"INTERNATIONAL NOOR FOUNDATION, NO.28/4, 5TH LANE,",COLOMBO 03,,,,,,,,,,,,0.00,0.00,0,IR,,,,0,,,1,
80000506-1613728364,International Organization for Migration,International Organization for Migration,International Organization for Migration,,,,,,"International Organization for Migration, Colombo, IBSL Bldg, , 80A Elvitigala Mw",Colombo 08,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004AA-1569814500,Isabella (Pvt) Ltd,Isabella (Pvt) Ltd,,,,,,,"Isabella (Pvt) Ltd, Ring Road 3, Phase 11, , E. P. Z., Katunayake.",VAT No,,114012327-700,,,,,,,,,DC,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800002E3-1450417211,Islandwide Marketing Services,Islandwide Marketing Services,Islandwide Marketing Services,,,,,,"Islandwide Marketing Services, No:620, , Kotte Road,",Rajagiriya.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
800001BF-1291199818,Isoft Infosys,Isoft Infosys,Isoft Infosys,Mr. Thivaharan,,,,,"Isoft Infosys, Galle Road,",Colombo 06,,,,,,,,,,Due on receipt,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000091-1238680049,ISURU COMMUNICATOIN,ISURU COMMUNICATOIN,ISURU COMMUNICATOIN,,,,,,ISURU COMMUNICATOIN,,,,,,,,,,,,,0.00,0.00,0,ISURU,,,,0,,,1,
8000050F-1616576908,Isuru Udayanga.,Isuru Udayanga.,Isuru Udayanga.,,,,,,Isuru Udayanga.,,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004DE-1592386459,IT Xpert (Pvt) Ltd,IT Xpert (Pvt) Ltd,IT Xpert (Pvt) Ltd,,,0773504665,,,"IT Xpert (Pvt) Ltd, 401/5, 2nd Floor, Unity, plaza,",Colombo 04,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000462-1548049780,IT Xpert Distribution,IT Xpert Distribution,IT Xpert Distribution,,,,,,"IT Xpert Distribution, 400/10 2nd Floor, , Unity Plaza,",Colombo 04,,,,,,,,,,,A,732000.00,732000.00,0,,,,,0,Non VAT,Tax,1,
800004BC-1577077793,ITED Technologies & Solutions (Pvt) Ltd,ITED Technologies & Solutions (Pvt) Ltd,ITED Technologies & Solutions (Pvt) Ltd,,,,,,"ITED Technologies & Solutions (Pvt) Ltd, No - 3/2, Bandaranayaka Rd, , Maththumagala,",Ragama,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000250-1378356442,ITN,ITN,Independent Television Network Ltd,,,011-2775493 - 011-277,,,"Independent Television Network Ltd, Supplies Section, Wickramasinghepura,",Battaramulla.,,,,,,,,,,,D,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000050A-1615960133,ITs24x7,ITs24x7,ITs24x7,,,,,,"ITs24x7, 404/2a, Maithreedasa Mw, , Pitipana North,",Homagama,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004F3-1602133277,ITX360 (Pvt)Ltd,ITX360 (Pvt)Ltd,,,,,,,"ITX360 (Pvt)Ltd, No-10, Milepost Avenue,",Colombo 03,,,,,,,,,,,A,0.00,0.00,0,,,,,0,,Tax,1,
800002EC-1452573112,IUCN,IUCN,IUCN,,iucn@iucnsl.org,0112-694094,,0112-682470,"IUCN, Sri Lanka Country Office, , No:53, Horton Place",Colombo 07,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000261-1387789394,IWMI International Water Management Insti,IWMI International Water Management Insti,IWMI,,,0112-787404,,0112-786854,"IWMI, HeadQuarters, No:127, Sunil Mawatha","Pelawatte, Battaramulla -VIA Co",Battaramulla,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
800004C1-1579002498,J.F. Packaging Limited,J.F. Packaging Limited,J.F. Packaging Limited,,,,,,"J.F. Packaging Limited, No:306, Minuwangoda Road",Kotugoda,,,,,,,,,,,DC,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000094-1238680050,J.J INTERNET CAFE,J.J INTERNET CAFE,J.J INTERNET CAFE,,,,,,"J.J INTERNET CAFE, 64/1 BONCH STREET KOTAHENA",COLOMBO - 13,,,,,,,,,,,,0.00,0.00,0,J J INTERN,,,,0,,,1,
80000185-1253943495,J.JANATH - LCBL,J.JANATH - LCBL,,J Janath,,0786-222059,,,"8/14 Luxman Place,, Colombo 06",,,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000313-1467780992,J F Packaging (Pvt) Ltd,J F Packaging (Pvt) Ltd,,,,,,,"J F Packaging (Pvt) Ltd, # 46/56 Nawam Mawatha,",Colombo 02,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000020F-1330489952,J L Morison Son & Jones (Ceylon)Ltd,J L Morison Son & Jones (Ceylon)Ltd,JL MORISON SON & JONES (CEYLON)LTD,,,,,,"MORISON SON & JONES (CEYLON)LTD, , No:618, 620, Biyagama Rd, , Pethiyagoda,",Kelaniya.,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800002A8-1423120205,Janashakthi Insurance Plc,Janashakthi Insurance Plc,Janashakthi Insurance Plc,,,,,,"Janashakthi Insurance Plc, No:55/74, Vauxhall Lane",Colombo 02,,,,,,,,,,,AD,5750.00,5750.00,0,,,,,0,VAT15%,...,1,
80000388-1496997712,Janathakshana (Gte) Ltd,Janathakshana (Gte) Ltd,,,,,,,"Janathakshana (Gte) Ltd, No 05, , Lionel Edirisinghe Mawatha",Colombo 05.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000033C-1481173783,JAT Herman Miller,JAT Herman Miller,,,,,,,"JAT Holdings, Herman Miller Showrooms, No 351 , Pannipitiya Road,",Thalawathugoda.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000036E-1490933369,JAT Holdings (Home),JAT Holdings (Home),,,,,,,"JAT Holdings (Pvt) Ltd, No 501, Ruwan Mawatha, , off Udumulla Road, , Battaramulla.",VAT No,,114112771-700,,,,,,,,,AD,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000027A-1395382705,JAT Holdings (Pvt) Ltd,JAT Holdings (Pvt) Ltd,,,,,,,"JAT Holdings (Pvt) Ltd, No:351, Pannipitiya Road, , Thalawathugoda",VAT No,,114112771-700,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003C0-1507798370,JAT HOLDINGS (PVT) LTD - HORANA,JAT HOLDINGS (PVT) LTD - HORANA,JAT HOLDINGS (PVT) LTD - HORANA,,,,,,"JAT HOLDINGS (PVT) LTD, , Pahala Horakatiya Watta, , Poruwadanda,",Horana,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800003A6-1504241996,Jat Holdings (pvt) Ltd Horana,Jat Holdings (pvt) Ltd Horana,,,,,,,"Jat Holdings (Pvt) Ltd, Pahala Horaketiyawatta, Porouwadanda ,",Horana.,,,,,,,,,,,,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
80000445-1539148048,Jat Holdings (Rajigiriya),Jat Holdings (Rajigiriya),Jat Holdings (Rajigiriya),,,,,,"Jat Holdings (Rajigiriya), No,241, 2nd Floor,colt building,Castle St",,"2nd Floor,colt",,,,,,,,End User,,AD,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000039D-1501746258,JAT Holdings Hokandara,JAT Holdings Hokandara,,,,,,,"JAT Holdings (Pvt) Ltd, No 279/2, Hokandara Road, Thalawathugoda.",VAT No,,114112771-700,,,,,,,,,AD,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000040B-1522674710,Jat Technologies,Jat Technologies,,,,,,,"Jat Technologies (Pvt) Ltd, N0 351, Pannipitiya Road",Thalawathugoa.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000097-1238680050,JAY JAY MILLS LANKA (PVT) LTD,JAY JAY MILLS LANKA (PVT) LTD,JAY JAY MILLS LANKA (PVT) LTD,,,036 4278278,,036 2232673,"JAY JAY MILLS LANKA (PVT) LTD., , A-6 Seethawaka Industrial Park, , Avissawella.",VAT No,,114250740-700,,,,,,,,Due on receipt,AS,28750.00,28750.00,0,JAY,,,,0,Non VAT,Tax,1,
800003A5-1504069786,Jay Jay Textiles Ethiopia,Jay Jay Textiles Ethiopia,,,,,,,"Jay Jay Textiles Plc, Bole Lemi Industry Zone, Bole Sub City , Wereda 11",Building No.7,"8, 9",,Ethiopia,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003BA-1507211900,Jayantha Cutter Makers,Jayantha Cutter Makers,,,,,,,"Jayantha Cutter Makers, NO. 08 , Subadra Mawatha , , Madiwela ,",Kotte.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000095-1238680050,JAYAPRAKASH,JAYAPRAKASH,JAYAPRAKASH,,,,,,JAYAPRAKASH,W.A.,DE,,,,,,,,,,,0.00,0.00,0,JA,,,,0,,,1,
80000279-1395381783,JET Holdings (Pvt) Ltd,JET Holdings (Pvt) Ltd,JET Holdings (Pvt) Ltd,,info@jatholdings.com,0114-407700,,0112-773793,"JET Holdings (Pvt) Ltd, , No:351, Pannipitiya Road",Thalawathugoda.,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT,Tax,1,
800002F6-1456287825,Jetwing Travels (Pvt) Ltd,Jetwing Travels (Pvt) Ltd,Jetwing Travels (Pvt) Ltd,,,0112-345700,,0112-345725,"Jetwing Travels (Pvt) Ltd, ""JETWING HOUSE"", No:46/26, , Navam Mawatha,",Colombo 02,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,Non VAT,...,1,
